,Address,Rent,Beds,Baths,Type,Area_in_sqft,Rent_per_sqft,Rent_category,Frequency,Furnishing,Purpose,Location,City,Latitude,Longitude,Rent_per_bed,Rent_per_bath
7496,"Forte 1, Forte, Downtown Dubai, Dubai",42234.33242506812,2,3,Apartment,980,43.096257576600124,High,Yearly,Unfurnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,21117.16621253406,14078.11080835604
7497,"Azure Residences, Palm Jumeirah, Dubai",42234.33242506812,1,1,Apartment,1143,36.95042206917596,High,Yearly,Furnished,For Rent,Palm Jumeirah,Dubai,25.1180879,55.1342009,42234.33242506812,42234.33242506812
7498,"Mira Oasis 1, Mira Oasis, Reem, Dubai",42234.33242506812,3,4,Villa,2373,17.797864485911557,High,Yearly,Unfurnished,For Rent,Reem,Dubai,25.0315993,55.275689057829474,14078.11080835604,10558.58310626703
7499,"Creekside 18 Tower A, Creekside 18, Dubai Creek Harbour, Dubai",42234.33242506812,2,2,Apartment,1130,37.37551542041427,High,Yearly,Furnished,For Rent,Dubai Creek Harbour,Dubai,25.197978,55.36037960558315,21117.16621253406,21117.16621253406
7500,"Marina Vista Tower 2, Marina Vista, Emaar Beachfront, Dubai Harbour, Dubai",42234.33242506812,1,1,Apartment,742,56.91958547852846,High,Yearly,Unfurnished,For Rent,Dubai Harbour,Dubai,25.0956188,55.13800090659106,42234.33242506812,42234.33242506812
7501,"The Terraces, Sobha Hartland, Dubai",42234.33242506812,2,3,Apartment,1120,37.70922537952511,High,Yearly,Unfurnished,For Rent,Sobha Hartland,Dubai,25.177246,55.30791298414965,21117.16621253406,14078.11080835604
7502,"Forte 1, Forte, Downtown Dubai, Dubai",42234.33242506812,2,2,Apartment,1096,38.534974840390625,High,Yearly,Unfurnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,21117.16621253406,21117.16621253406
7503,"Burj Views C, Burj Views, Downtown Dubai, Dubai",42234.33242506812,2,3,Apartment,1348,31.33110714025825,High,Yearly,Unfurnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,21117.16621253406,14078.11080835604
7504,"La Rosa, Villanova, Dubailand, Dubai",42234.33242506812,3,4,Villa,1733,24.370647677477276,High,Yearly,Unfurnished,For Rent,Dubailand,Dubai,25.05865715,55.245999207609245,14078.11080835604,10558.58310626703
7505,"Downtown Views II Tower 1, Downtown Views II, Za'abeel 2, Za'abeel, Dubai",42234.33242506812,1,2,Apartment,744,56.76657584014531,High,Yearly,Furnished,For Rent,Za'Abeel,Dubai,25.21683265,55.30011608643647,42234.33242506812,21117.16621253406
7506,"The Lofts West, The Lofts, Downtown Dubai, Dubai",42234.33242506812,2,2,Apartment,1306,32.33869251536609,High,Yearly,Unfurnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,21117.16621253406,21117.16621253406
7507,"Al Badia Condo 3, Al Badia Hillside Village, Dubai Festival City, Dubai",42234.33242506812,2,4,Apartment,1650,25.59656510610189,High,Yearly,Furnished,For Rent,Dubai Festival City,Dubai,25.2222708,55.3491663,21117.16621253406,10558.58310626703
7508,"Mira 1, Mira, Reem, Dubai",42234.33242506812,3,3,Villa,2347,17.99502872819264,High,Yearly,Unfurnished,For Rent,Reem,Dubai,25.0315993,55.275689057829474,14078.11080835604,14078.11080835604
7509,"Marina Arcade Tower, Dubai Marina, Dubai",42234.33242506812,2,3,Apartment,1207,34.99116190974989,High,Yearly,Unfurnished,For Rent,Dubai Marina,Dubai,25.0786415,55.1352524,21117.16621253406,14078.11080835604
7510,"Marina Vista Tower 2, Marina Vista, Emaar Beachfront, Dubai Harbour, Dubai",42234.33242506812,1,1,Apartment,738,57.22809271689447,High,Yearly,Furnished,For Rent,Dubai Harbour,Dubai,25.0956188,55.13800090659106,42234.33242506812,42234.33242506812
7511,"Artesia C, Artesia, DAMAC Hills, Dubai",42234.33242506812,3,3,Apartment,1649,25.612087583106266,High,Yearly,Furnished,For Rent,Damac Hills,Dubai,25.0264384,55.251228,14078.11080835604,14078.11080835604
7512,"The Springs 9, The Springs, Dubai",42234.33242506812,2,3,Villa,1708,24.727360904606627,High,Yearly,Unfurnished,For Rent,The Springs,Dubai,25.05995825,55.18239787686163,21117.16621253406,14078.11080835604
7513,"Attessa, Marina Promenade, Dubai Marina, Dubai",42234.33242506812,1,1,Apartment,1031,40.96443494187015,High,Yearly,Furnished,For Rent,Dubai Marina,Dubai,25.0786415,55.1352524,42234.33242506812,42234.33242506812
7514,"Banyan Tree Residences, Jumeirah Lake Towers (JLT), Dubai",42234.33242506812,1,2,Apartment,904,46.71939427551783,High,Yearly,Furnished,For Rent,Jumeirah Lake Towers (Jlt),Dubai,25.0690625,55.141165591907736,42234.33242506812,21117.16621253406
7515,"Ocean Heights, Dubai Marina, Dubai",42234.33242506812,2,3,Apartment,1579,26.74751895191141,High,Yearly,Unfurnished,For Rent,Dubai Marina,Dubai,25.0786415,55.1352524,21117.16621253406,14078.11080835604
7516,"Global Lake View, JLT Cluster E, Jumeirah Lake Towers (JLT), Dubai",42234.33242506812,3,3,Apartment,1454,29.046996165796507,High,Yearly,Unfurnished,For Rent,Jumeirah Lake Towers (Jlt),Dubai,25.0690625,55.141165591907736,14078.11080835604,14078.11080835604
7517,"The Terraces, Sobha Hartland, Dubai",42234.33242506812,2,2,Apartment,1146,36.853693215591726,High,Yearly,Unfurnished,For Rent,Sobha Hartland,Dubai,25.177246,55.30791298414965,21117.16621253406,21117.16621253406
7518,"Dubai Creek Residence Tower 2 South, Dubai Creek Residences, Dubai Creek Harbour, Dubai",42234.33242506812,2,2,Apartment,1363,30.986304053608304,High,Yearly,Unfurnished,For Rent,Dubai Creek Harbour,Dubai,25.197978,55.36037960558315,21117.16621253406,21117.16621253406
7519,"MAG Eye Townhouses, MAG City, District 7, Mohammed Bin Rashid City, Dubai",42234.33242506812,2,2,Townhouse,1186,35.610735602924215,High,Yearly,Unfurnished,For Rent,Mohammed Bin Rashid City,Dubai,25.1640592,55.28566124091724,21117.16621253406,21117.16621253406
7520,"Amaranta 2, Amaranta, Villanova, Dubailand, Dubai",42234.33242506812,3,2,Villa,1827,23.116766516183976,High,Yearly,Unfurnished,For Rent,Dubailand,Dubai,25.05865715,55.245999207609245,14078.11080835604,21117.16621253406
7521,"La Rosa 3, La Rosa, Villanova, Dubailand, Dubai",42234.33242506812,3,2,Villa,1947,21.692004327204994,High,Yearly,Unfurnished,For Rent,Dubailand,Dubai,25.05865715,55.245999207609245,14078.11080835604,21117.16621253406
7522,"Cayan Tower, Dubai Marina, Dubai",42234.33242506812,1,2,Apartment,875,48.26780848579214,High,Yearly,Furnished,For Rent,Dubai Marina,Dubai,25.0786415,55.1352524,42234.33242506812,21117.16621253406
7523,"Forte 1, Forte, Downtown Dubai, Dubai",42234.33242506812,2,2,Apartment,981,43.05232663105823,High,Yearly,Unfurnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,21117.16621253406,21117.16621253406
7524,"Marina Vista Tower 2, Marina Vista, Emaar Beachfront, Dubai Harbour, Dubai",42234.33242506812,1,2,Apartment,739,57.150652807940624,High,Yearly,Unfurnished,For Rent,Dubai Harbour,Dubai,25.0956188,55.13800090659106,42234.33242506812,21117.16621253406
7525,"Burj Crown, Downtown Dubai, Dubai",42234.33242506812,2,2,Apartment,1071,39.434484057019716,High,Yearly,Unfurnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,21117.16621253406,21117.16621253406
7526,"Reem Townhouses, Town Square, Dubai",42234.33242506812,3,2,Villa,2211,19.101914258284996,High,Yearly,Unfurnished,For Rent,Town Square,Dubai,25.01085145,55.28887629766314,14078.11080835604,21117.16621253406
7527,"The Terraces, Sobha Hartland, Dubai",42234.33242506812,2,2,Apartment,1146,36.853693215591726,High,Yearly,Furnished,For Rent,Sobha Hartland,Dubai,25.177246,55.30791298414965,21117.16621253406,21117.16621253406
7528,"Sama Townhouses, Town Square, Dubai",42234.33242506812,3,2,Townhouse,2253,18.74581998449539,High,Yearly,Unfurnished,For Rent,Town Square,Dubai,25.01085145,55.28887629766314,14078.11080835604,21117.16621253406
7529,"Marina Arcade Tower, Dubai Marina, Dubai",42234.33242506812,2,2,Apartment,1599,26.41296586920981,High,Yearly,Unfurnished,For Rent,Dubai Marina,Dubai,25.0786415,55.1352524,21117.16621253406,21117.16621253406
7530,"Botanica Tower, Dubai Marina, Dubai",42234.33242506812,2,2,Apartment,1210,34.90440697547684,High,Yearly,Furnished,For Rent,Dubai Marina,Dubai,25.0786415,55.1352524,21117.16621253406,21117.16621253406
7531,"Azizi Mina, Palm Jumeirah, Dubai",42234.33242506812,1,2,Apartment,910,46.411354313261675,High,Yearly,Furnished,For Rent,Palm Jumeirah,Dubai,25.10019025,55.11853499506269,42234.33242506812,21117.16621253406
7532,"The Grandeur Residences, Palm Jumeirah, Dubai",42234.33242506812,1,2,Apartment,1120,37.70922537952511,High,Yearly,Furnished,For Rent,Palm Jumeirah,Dubai,25.10019025,55.11853499506269,42234.33242506812,21117.16621253406
7533,"Azure Residences, Palm Jumeirah, Dubai",42234.33242506812,1,2,Apartment,1143,36.95042206917596,High,Yearly,Furnished,For Rent,Palm Jumeirah,Dubai,25.10019025,55.11853499506269,42234.33242506812,21117.16621253406
7534,"Aykon City Tower C, Aykon City, Business Bay, Dubai",42234.33242506812,2,2,Apartment,897,47.083982636642276,High,Yearly,Furnished,For Rent,Business Bay,Dubai,25.18942655,55.26481901527489,21117.16621253406,21117.16621253406
7535,"Azure Residences, Palm Jumeirah, Dubai",42234.33242506812,1,2,Apartment,1143,36.95042206917596,High,Yearly,Unfurnished,For Rent,Palm Jumeirah,Dubai,25.10019025,55.11853499506269,42234.33242506812,21117.16621253406
7536,"Creek Edge Tower 2, Creek Edge, Dubai Creek Harbour, Dubai",42234.33242506812,2,2,Apartment,1100,38.39484765915284,High,Yearly,Unfurnished,For Rent,Dubai Creek Harbour,Dubai,25.197978,55.36037960558315,21117.16621253406,21117.16621253406
7537,"Meera Tower, Al Habtoor City, Business Bay, Dubai",42234.33242506812,2,2,Apartment,1426,29.617343916597562,High,Yearly,Unfurnished,For Rent,Business Bay,Dubai,25.18942655,55.26481901527489,21117.16621253406,21117.16621253406
7538,"Meera Tower, Al Habtoor City, Business Bay, Dubai",42234.33242506812,2,2,Apartment,1371,30.80549411018827,High,Yearly,Unfurnished,For Rent,Business Bay,Dubai,25.18942655,55.26481901527489,21117.16621253406,21117.16621253406
7539,"Forte 2, Forte, Downtown Dubai, Dubai",42234.33242506812,2,2,Apartment,1160,36.40890726298976,High,Yearly,Unfurnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,21117.16621253406,21117.16621253406
7540,"The Springs 9, The Springs, Dubai",42234.33242506812,2,2,Villa,1647,25.643189086258726,High,Yearly,Unfurnished,For Rent,The Springs,Dubai,25.05995825,55.18239787686163,21117.16621253406,21117.16621253406
7541,"Forte 1, Forte, Downtown Dubai, Dubai",42234.33242506812,2,2,Apartment,1004,42.066068152458286,High,Yearly,Unfurnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,21117.16621253406,21117.16621253406
7542,"Sama Townhouses, Town Square, Dubai",42234.33242506812,3,2,Townhouse,2027,20.83588180812438,High,Yearly,Unfurnished,For Rent,Town Square,Dubai,25.01085145,55.28887629766314,14078.11080835604,21117.16621253406
7543,"La Cote Tower 1, La Cote, Port de La Mer, La Mer, Jumeirah, Dubai",42234.33242506812,1,2,Apartment,822,51.37996645385417,High,Yearly,Unfurnished,For Rent,Jumeirah,Dubai,25.2069604,55.2474974,42234.33242506812,21117.16621253406
7544,"Catch Residences, JVC District 12, Jumeirah Village Circle (JVC), Dubai",42234.33242506812,2,2,Apartment,1467,28.789592655124824,High,Yearly,Unfurnished,For Rent,Jumeirah Village Circle (Jvc),Dubai,25.0559446,55.20746502861806,21117.16621253406,21117.16621253406
7545,"MAG Eye Townhouses, MAG City, District 7, Mohammed Bin Rashid City, Dubai",42234.33242506812,2,2,Villa,1187,35.58073498320819,High,Yearly,Unfurnished,For Rent,Mohammed Bin Rashid City,Dubai,25.1640592,55.28566124091724,21117.16621253406,21117.16621253406
7546,"La Rosa 1, La Rosa, Villanova, Dubailand, Dubai",42234.33242506812,3,2,Townhouse,1740,24.27260484199317,High,Yearly,Unfurnished,For Rent,Dubailand,Dubai,25.05865715,55.245999207609245,14078.11080835604,21117.16621253406
7547,"Continental Tower, Dubai Marina, Dubai",42234.33242506812,2,2,Apartment,1210,34.90440697547684,High,Yearly,Furnished,For Rent,Dubai Marina,Dubai,25.0786415,55.1352524,21117.16621253406,21117.16621253406
7548,"SOL Avenue, Business Bay, Dubai",42234.33242506812,2,2,Apartment,1597,26.446044098351983,High,Yearly,Unfurnished,For Rent,Business Bay,Dubai,25.18942655,55.26481901527489,21117.16621253406,21117.16621253406
7549,"Bloom Tower A, Bloom Towers, JVC District 10, Jumeirah Village Circle (JVC), Dubai",42234.33242506812,2,2,Apartment,1418,29.78443753530897,High,Yearly,Unfurnished,For Rent,Jumeirah Village Circle (Jvc),Dubai,25.0559446,55.20746502861806,21117.16621253406,21117.16621253406
7550,"SOL Avenue, Business Bay, Dubai",42234.33242506812,2,2,Apartment,1374,30.738233206017554,High,Yearly,Furnished,For Rent,Business Bay,Dubai,25.18942655,55.26481901527489,21117.16621253406,21117.16621253406
7551,"Princess Tower, Dubai Marina, Dubai",42234.33242506812,2,2,Apartment,1188,35.55078486958596,High,Yearly,Furnished,For Rent,Dubai Marina,Dubai,25.0786415,55.1352524,21117.16621253406,21117.16621253406
7552,"La Rosa 3, La Rosa, Villanova, Dubailand, Dubai",42234.33242506812,3,2,Townhouse,1951,21.647530715052856,High,Yearly,Unfurnished,For Rent,Dubailand,Dubai,25.05865715,55.245999207609245,14078.11080835604,21117.16621253406
7553,"MAG City, District 7, Mohammed Bin Rashid City, Dubai",42234.33242506812,2,2,Villa,1184,35.67088887252375,High,Yearly,Unfurnished,For Rent,Mohammed Bin Rashid City,Dubai,25.1640592,55.28566124091724,21117.16621253406,21117.16621253406
7554,"Downtown Views II Tower 3, Downtown Views II, Za'abeel 2, Za'abeel, Dubai",42234.33242506812,1,2,Apartment,732,57.69717544408213,High,Yearly,Furnished,For Rent,Za'Abeel,Dubai,25.21683265,55.30011608643647,42234.33242506812,21117.16621253406
7555,"Azure Residences, Palm Jumeirah, Dubai",42234.33242506812,1,2,Apartment,1142,36.982777955401154,High,Yearly,Furnished,For Rent,Palm Jumeirah,Dubai,25.10019025,55.11853499506269,42234.33242506812,21117.16621253406
7556,"Park Ridge Tower C, Park Ridge, Dubai Hills Estate, Dubai",42234.33242506812,2,2,Apartment,1001,42.192140284783335,High,Yearly,Unfurnished,For Rent,Dubai Hills Estate,Dubai,25.09872095,55.25394008697513,21117.16621253406,21117.16621253406
7557,"The Terraces, Sobha Hartland, Dubai",42234.33242506812,2,2,Apartment,1129,37.40862039421446,High,Yearly,Unfurnished,For Rent,Sobha Hartland,Dubai,25.177246,55.30791298414965,21117.16621253406,21117.16621253406
7558,"Mira Oasis 1, Mira Oasis, Reem, Dubai",42234.33242506812,3,2,Townhouse,2373,17.797864485911557,High,Yearly,Unfurnished,For Rent,Reem,Dubai,25.0315993,55.275689057829474,14078.11080835604,21117.16621253406
7559,"Mira Oasis 1, Mira Oasis, Reem, Dubai",42234.33242506812,3,2,Townhouse,2236,18.88834187167626,High,Yearly,Unfurnished,For Rent,Reem,Dubai,25.0315993,55.275689057829474,14078.11080835604,21117.16621253406
7560,"Palace Residences, Dubai Creek Harbour, Dubai",42234.33242506812,1,2,Apartment,700,60.33476060724018,High,Yearly,Furnished,For Rent,Dubai Creek Harbour,Dubai,25.197978,55.36037960558315,42234.33242506812,21117.16621253406
7561,"The Lofts East, The Lofts, Downtown Dubai, Dubai",42234.33242506812,2,2,Apartment,1306,32.33869251536609,High,Yearly,Unfurnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,21117.16621253406,21117.16621253406
7562,"Forte 1, Forte, Downtown Dubai, Dubai",42234.33242506812,2,2,Apartment,979,43.14027826871105,High,Yearly,Unfurnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,21117.16621253406,21117.16621253406
7563,"Park Heights 2, Park Heights, Dubai Hills Estate, Dubai",42234.33242506812,2,2,Apartment,1074,39.32433186691631,High,Yearly,Unfurnished,For Rent,Dubai Hills Estate,Dubai,25.09872095,55.25394008697513,21117.16621253406,21117.16621253406
7564,"Jumeirah Bay X1, JLT Cluster X (Jumeirah Bay Towers), Jumeirah Lake Towers (JLT), Dubai",42234.33242506812,2,2,Apartment,1489,28.36422594027409,High,Yearly,Unfurnished,For Rent,Jumeirah Lake Towers (Jlt),Dubai,25.0690625,55.141165591907736,21117.16621253406,21117.16621253406
7565,"Princess Tower, Dubai Marina, Dubai",42234.33242506812,2,2,Apartment,1301,32.4629764988994,High,Yearly,Unfurnished,For Rent,Dubai Marina,Dubai,25.0786415,55.1352524,21117.16621253406,21117.16621253406
7566,"Boulevard Central 2, Boulevard Central, Downtown Dubai, Dubai",42234.33242506812,2,2,Apartment,1329,31.779031170103924,High,Yearly,Furnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,21117.16621253406,21117.16621253406
7567,"Bellevue Tower 1, Bellevue Towers, Downtown Dubai, Dubai",42234.33242506812,2,2,Apartment,1024,41.244465258855584,High,Yearly,Unfurnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,21117.16621253406,21117.16621253406
7568,"Downtown Views II Tower 1, Downtown Views II, Za'abeel 2, Za'abeel, Dubai",42234.33242506812,1,2,Apartment,744,56.76657584014531,High,Yearly,Unfurnished,For Rent,Za'Abeel,Dubai,25.21683265,55.30011608643647,42234.33242506812,21117.16621253406
7569,"Amaranta 3, Amaranta, Villanova, Dubailand, Dubai",42234.33242506812,3,2,Townhouse,2536,16.653916572207084,High,Yearly,Unfurnished,For Rent,Dubailand,Dubai,25.05865715,55.245999207609245,14078.11080835604,21117.16621253406
7570,"Rimal 2, Rimal, Jumeirah Beach Residence (JBR), Dubai",42234.33242506812,2,2,Apartment,1422,29.700655713831306,High,Yearly,Furnished,For Rent,Jumeirah Beach Residence (Jbr),Dubai,25.0778021,55.13518094856796,21117.16621253406,21117.16621253406
7571,"Lake Point Tower, JLT Cluster N, Jumeirah Lake Towers (JLT), Dubai",42234.33242506812,3,2,Apartment,1951,21.647530715052856,High,Yearly,Unfurnished,For Rent,Jumeirah Lake Towers (Jlt),Dubai,25.0690625,55.141165591907736,14078.11080835604,21117.16621253406
7572,"Sama Townhouses, Town Square, Dubai",42234.33242506812,3,2,Townhouse,2252,18.754144060865062,High,Yearly,Unfurnished,For Rent,Town Square,Dubai,25.01085145,55.28887629766314,14078.11080835604,21117.16621253406
7573,"Millennium Atria, The Atria, Business Bay, Dubai",42234.33242506812,2,2,Apartment,1248,33.841612520086635,High,Yearly,Furnished,For Rent,Business Bay,Dubai,25.18942655,55.26481901527489,21117.16621253406,21117.16621253406
7574,"Royal Continental Suites, Business Bay, Dubai",42234.33242506812,2,2,Apartment,1010,41.81617071788923,High,Yearly,Furnished,For Rent,Business Bay,Dubai,25.18942655,55.26481901527489,21117.16621253406,21117.16621253406
7575,"Azure Residences, Palm Jumeirah, Dubai",42234.33242506812,1,2,Apartment,1142,36.982777955401154,High,Yearly,Furnished,For Rent,Palm Jumeirah,Dubai,25.1180879,55.1342009,42234.33242506812,21117.16621253406
7576,"Amaranta 1, Amaranta, Villanova, Dubailand, Dubai",42234.33242506812,3,2,Villa,1689,25.00552541448675,High,Yearly,Unfurnished,For Rent,Dubailand,Dubai,25.05865715,55.245999207609245,14078.11080835604,21117.16621253406
7577,"Mira Oasis 2, Mira Oasis, Reem, Dubai",42234.33242506812,3,2,Townhouse,2295,18.402759226609202,High,Yearly,Unfurnished,For Rent,Reem,Dubai,25.0315993,55.275689057829474,14078.11080835604,21117.16621253406
7578,"Zahra Townhouses, Town Square, Dubai",42234.33242506812,3,2,Villa,2054,20.56199241726783,High,Yearly,Unfurnished,For Rent,Town Square,Dubai,25.01085145,55.28887629766314,14078.11080835604,21117.16621253406
